project,version,file,has_provenance,publisher
progressbar2,4.5.0,progressbar2-4.5.0-py3-none-any.whl,False,
progressbar2,4.5.0,progressbar2-4.5.0.tar.gz,False,
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-macosx_10_9_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp310-cp310-win_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-macosx_10_9_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp311-cp311-win_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-macosx_10_13_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp312-cp312-win_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-android_21_arm64_v8a.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-android_21_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-ios_13_0_arm64_iphoneos.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-ios_13_0_arm64_iphonesimulator.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-ios_13_0_x86_64_iphonesimulator.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-macosx_10_13_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313-win_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-macosx_10_13_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp313-cp313t-win_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-android_24_arm64_v8a.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-android_24_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-ios_13_0_arm64_iphoneos.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-ios_13_0_arm64_iphonesimulator.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-ios_13_0_x86_64_iphonesimulator.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-macosx_10_15_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314-win_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-macosx_10_15_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp314-cp314t-win_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-macosx_10_9_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp38-cp38-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-macosx_10_9_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-manylinux2014_armv7l.manylinux_2_17_armv7l.manylinux_2_31_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-manylinux2014_ppc64le.manylinux_2_17_ppc64le.manylinux_2_28_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-manylinux2014_s390x.manylinux_2_17_s390x.manylinux_2_28_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-manylinux_2_31_riscv64.manylinux_2_39_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-musllinux_1_2_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-musllinux_1_2_armv7l.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-musllinux_1_2_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-musllinux_1_2_ppc64le.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-musllinux_1_2_riscv64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-musllinux_1_2_s390x.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-musllinux_1_2_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-win32.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-cp39-cp39-win_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-pp311-pypy311_pp73-macosx_10_15_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-pp311-pypy311_pp73-macosx_11_0_arm64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-pp311-pypy311_pp73-manylinux1_i686.manylinux_2_28_i686.manylinux_2_5_i686.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-pp311-pypy311_pp73-manylinux2014_aarch64.manylinux_2_17_aarch64.manylinux_2_28_aarch64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-pp311-pypy311_pp73-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0-pp311-pypy311_pp73-win_amd64.whl,True,GitHub
xxhash,3.7.0,xxhash-3.7.0.tar.gz,True,GitHub
html5lib,1.1,html5lib-1.1-py2.py3-none-any.whl,False,
html5lib,1.1,html5lib-1.1.tar.gz,False,
bs4,0.0.2,bs4-0.0.2-py2.py3-none-any.whl,False,
bs4,0.0.2,bs4-0.0.2.tar.gz,False,
wsproto,1.3.2,wsproto-1.3.2-py3-none-any.whl,False,
wsproto,1.3.2,wsproto-1.3.2.tar.gz,False,
inflection,0.5.1,inflection-0.5.1-py2.py3-none-any.whl,False,
inflection,0.5.1,inflection-0.5.1.tar.gz,False,
jupyterlab-widgets,3.0.16,jupyterlab_widgets-3.0.16-py3-none-any.whl,False,
jupyterlab-widgets,3.0.16,jupyterlab_widgets-3.0.16.tar.gz,False,
msrestazure,0.6.4.post1,msrestazure-0.6.4.post1-py2.py3-none-any.whl,False,
msrestazure,0.6.4.post1,msrestazure-0.6.4.post1.tar.gz,False,
discord-py,2.7.1,discord_py-2.7.1-py3-none-any.whl,False,
discord-py,2.7.1,discord_py-2.7.1.tar.gz,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp313-cp313t-macosx_10_12_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp313-cp313t-macosx_11_0_arm64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp313-cp313t-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp313-cp313t-manylinux_2_28_aarch64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp313-cp313t-musllinux_1_2_aarch64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp313-cp313t-musllinux_1_2_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp313-cp313t-win_amd64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp313-cp313t-win_arm64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp314-cp314t-macosx_10_12_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp314-cp314t-macosx_11_0_arm64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp314-cp314t-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp314-cp314t-manylinux_2_28_aarch64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp314-cp314t-musllinux_1_2_aarch64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp314-cp314t-musllinux_1_2_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp314-cp314t-win_amd64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp314-cp314t-win_arm64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp37-abi3-macosx_10_12_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp37-abi3-macosx_11_0_arm64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp37-abi3-manylinux2014_x86_64.manylinux_2_17_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp37-abi3-manylinux_2_28_aarch64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp37-abi3-musllinux_1_2_aarch64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp37-abi3-musllinux_1_2_x86_64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp37-abi3-win_amd64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0-cp37-abi3-win_arm64.whl,False,
hf-xet,1.5.0,hf_xet-1.5.0.tar.gz,False,
lockfile,0.12.2,lockfile-0.12.2-py2.py3-none-any.whl,False,
lockfile,0.12.2,lockfile-0.12.2.tar.gz,False,
gevent,26.5.0,gevent-26.5.0-cp310-cp310-manylinux_2_28_x86_64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp310-cp310-musllinux_1_2_x86_64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp311-cp311-manylinux_2_28_aarch64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp311-cp311-manylinux_2_28_ppc64le.whl,False,
gevent,26.5.0,gevent-26.5.0-cp311-cp311-manylinux_2_28_s390x.whl,False,
gevent,26.5.0,gevent-26.5.0-cp311-cp311-manylinux_2_28_x86_64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp311-cp311-musllinux_1_2_aarch64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp311-cp311-musllinux_1_2_x86_64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp311-cp311-win_amd64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp311-cp311-win_arm64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp312-cp312-macosx_11_0_universal2.whl,False,
gevent,26.5.0,gevent-26.5.0-cp312-cp312-manylinux_2_28_aarch64.whl,False,
gevent,26.5.0,gevent-26.5.0-cp312-cp312-manylinux_2_28_ppc64le.whl,False,
gevent,26.5.0,gevent-26.5.0-cp312-cp312-manylinux_2_28_s390x.whl,False,
